Wall time,Step,Value
1656201472.254047,49,31.931625366210938
1656201475.7402453,99,11.512025833129883
1656201478.6849153,149,1.5294348001480103
1656201480.174028,199,1.2566556930541992
1656201483.0633142,249,1.0348706245422363
1656201486.2402027,299,0.9109330177307129
1656201487.7321851,349,1.2027251720428467
1656201490.7122777,399,0.6296073794364929
1656201493.813987,449,0.8698268532752991
1656201496.762369,499,1.2120885848999023
1656201498.2833016,549,0.6481468081474304
1656201501.2257555,599,0.7197883129119873
1656201504.319722,649,0.6721566915512085
1656201505.8665671,699,0.748619794845581
1656201508.9068036,749,0.9593138694763184
1656201511.7894397,799,0.770540714263916
1656201513.288345,849,0.7390249967575073
1656201516.2619205,899,0.5641932487487793
1656201519.151565,949,0.6699823141098022
1656201522.1122181,999,0.756142258644104
1656201523.6664286,1049,0.9109550714492798
1656201526.7326736,1099,0.5681591033935547
1656201529.6297917,1149,0.5752993822097778
1656201531.152792,1199,0.4759686589241028
1656201534.0997272,1249,1.0700043439865112
1656201536.9462519,1299,0.5867301225662231
1656201539.899864,1349,0.63979172706604
1656201541.4249675,1399,0.7461652755737305
1656201544.4069264,1449,0.4661622643470764
1656201547.3822176,1499,0.7623536586761475
1656201548.8896136,1549,0.5170214176177979
1656201551.7432706,1599,0.33728301525115967
1656201554.646892,1649,0.3706795573234558
1656201556.1556387,1699,0.3871769309043884
1656201559.1379557,1749,0.7451930046081543
1656201561.906269,1799,0.34579959511756897
1656201564.8607242,1849,0.4256955087184906
1656201566.419133,1899,0.4503788352012634
1656201569.3588996,1949,0.5485529899597168
1656201572.3335204,1999,0.2480114996433258
1656201573.8731039,2049,0.5028272867202759
1656201577.3726532,2099,0.5675367116928101
1656201580.357957,2149,0.3954593539237976
1656201581.8774548,2199,0.5512955784797668
1656201584.8009193,2249,0.49637067317962646
1656201587.7980137,2299,0.5396543145179749
1656201590.7473664,2349,0.3358093500137329
1656201592.2945244,2399,0.4649122655391693
1656201595.3465607,2449,0.3845854103565216
1656201598.2224886,2499,0.6035910248756409
1656201599.6972952,2549,0.5104316473007202
1656201602.524426,2599,0.5074098110198975
1656201605.2830143,2649,0.3997231125831604
1656201608.0860753,2699,0.3105531930923462
1656201609.5853932,2749,0.5668549537658691
1656201612.4661243,2799,0.5088340640068054
1656201615.2039056,2849,0.4776022434234619
1656201616.6970487,2899,0.41761425137519836
1656201619.6938047,2949,0.3952805995941162
1656201622.5252492,2999,0.45541834831237793
1656201624.021156,3049,0.41490456461906433
1656201626.861742,3099,0.35730206966400146
1656201629.6259415,3149,0.4086551368236542
1656201632.368111,3199,0.33125266432762146
1656201633.8192575,3249,0.5363999009132385
1656201636.9558072,3299,0.29932883381843567
1656201639.7379837,3349,0.3275927007198334
1656201641.2273037,3399,0.44759804010391235
1656201644.0901475,3449,0.2898108959197998
1656201646.9163394,3499,0.4788990914821625
1656201648.3838701,3549,0.24048200249671936
1656201651.0738926,3599,0.29145383834838867
1656201654.004707,3649,0.3761399984359741
1656201656.6800776,3699,0.306039422750473
1656201658.1456232,3749,0.554794192314148
1656201661.0503914,3799,0.29613667726516724
1656201664.0713596,3849,0.32281696796417236
1656201665.50494,3899,0.3369843661785126
1656201668.325395,3949,0.20450414717197418
1656201671.2085025,3999,0.30608096718788147
1656201674.061662,4049,0.4499638080596924
1656201675.5017617,4099,0.3191171884536743
1656201678.3065288,4149,0.38494014739990234
1656201681.1366742,4199,0.3046422600746155
1656201682.5860486,4249,0.28780198097229004
1656201685.489014,4299,0.2879890501499176
1656201688.3477979,4349,0.13964444398880005
1656201689.7797446,4399,0.14791835844516754
1656201692.472529,4449,0.2585039436817169
1656201695.378951,4499,0.3046061396598816
1656201698.1723044,4549,0.2603614032268524
1656201699.6685245,4599,0.15836483240127563
1656201702.509234,4649,0.3156282603740692
1656201705.3857691,4699,0.2680939733982086
