Wall time,Step,Value
1656274351.8453372,500,1.0090302228927612
1656274353.0237799,1000,1.030218482017517
1656274354.2829733,1500,0.9590321183204651
1656274355.2903655,2000,0.995953381061554
1656274356.6662083,2500,0.9400109648704529
1656274357.6788697,3000,0.9366624355316162
1656274359.172576,3500,0.9944591522216797
1656274360.1860757,4000,0.9710067510604858
1656274362.9526486,4530,1.0904632806777954
1656274363.3423848,5030,0.8453845381736755
1656274363.740722,5530,0.8756940960884094
1656274364.1227643,6030,0.848777711391449
1656274364.52006,6530,0.8040750026702881
1656274364.9101095,7030,0.7765682339668274
1656274365.2991056,7530,0.8630110025405884
1656274365.683305,8030,0.699179470539093
1656274366.0668669,8530,0.7434245944023132
1656274366.857125,9010,0.6181864738464355
1656274367.2381296,9510,0.7526978850364685
1656274367.6262333,10010,0.5769954919815063
1656274368.002884,10510,0.6039612889289856
1656274368.3838513,11010,0.5810613632202148
1656274368.7547767,11510,0.5611356496810913
1656274369.1350129,12010,0.5842924118041992
1656274369.5057218,12510,0.5937833189964294
1656274369.8935583,13010,0.600714921951294
1656274370.737923,13540,0.503760814666748
1656274371.1613095,14040,0.5178468823432922
1656274371.6004822,14540,0.48664596676826477
1656274372.0558174,15040,0.5259571075439453
1656274372.5042508,15540,0.49353712797164917
1656274372.9729466,16040,0.4585155248641968
1656274374.3314586,16540,0.5494574308395386
1656274374.7232313,17040,0.4778560996055603
1656274375.1168594,17540,0.45511576533317566
1656274375.934412,18020,0.5540124177932739
1656274376.3321345,18520,0.3398941159248352
1656274376.7366035,19020,0.35324227809906006
1656274377.130442,19520,0.39171653985977173
1656274377.5197012,20020,0.4423971474170685
1656274377.8961499,20520,0.43509215116500854
1656274378.2782328,21020,0.42686474323272705
1656274378.6545389,21520,0.49436861276626587
1656274379.042309,22020,0.4469514787197113
1656274379.834008,22500,0.45937901735305786
1656274380.2165906,23000,0.38800865411758423
1656274380.6003618,23500,0.3332812786102295
1656274380.9837732,24000,0.37455862760543823
1656274381.3678713,24500,0.318256676197052
1656274381.7477264,25000,0.4127139151096344
1656274382.1195316,25500,0.37082216143608093
1656274382.4919243,26000,0.4109862446784973
1656274382.8660972,26500,0.35292401909828186
1656274383.702887,27030,0.341665118932724
1656274384.0938702,27530,0.3425329923629761
1656274384.4813638,28030,0.3219890594482422
1656274384.870187,28530,0.35098907351493835
1656274385.2489846,29030,0.3743244409561157
1656274385.6316261,29530,0.37976107001304626
1656274386.0169737,30030,0.36442092061042786
1656274386.3964806,30530,0.32464316487312317
1656274386.778918,31030,0.3744100332260132
1656274387.5800114,31510,0.30105099081993103
1656274387.966481,32010,0.30723023414611816
1656274388.3513854,32510,0.2981145679950714
1656274388.729826,33010,0.2790333926677704
1656274389.108659,33510,0.3355209529399872
1656274389.4981253,34010,0.33769670128822327
1656274390.5844743,34510,0.3153088688850403
1656274390.997898,35010,0.361910879611969
1656274391.4000502,35510,0.3544052243232727
1656274392.1826427,36040,0.28615230321884155
1656274392.6272948,36540,0.25147420167922974
1656274393.0727684,37040,0.2951412498950958
1656274393.5208905,37540,0.33148565888404846
1656274393.9666553,38040,0.2876585125923157
1656274394.411413,38540,0.3025941252708435
1656274394.8504314,39040,0.311326801776886
1656274395.284159,39540,0.29820507764816284
1656274395.7425435,40040,0.28853580355644226
1656274396.6695557,40520,0.2798076570034027
1656274397.0855825,41020,0.2805851697921753
1656274397.4977305,41520,0.28039050102233887
1656274397.9101243,42020,0.2873077690601349
1656274398.3100107,42520,0.26476743817329407
1656274398.705945,43020,0.22016946971416473
1656274399.1085556,43520,0.2995806932449341
1656274399.5037827,44020,0.2886255085468292
1656274399.8896189,44520,0.2644030451774597
1656274400.5821457,45000,0.2682306468486786
1656274400.9650483,45500,0.25809141993522644
1656274401.3509936,46000,0.2531984746456146
1656274401.7341278,46500,0.24558840692043304
1656274402.1228278,47000,0.2584078311920166
1656274402.504209,47500,0.2543984353542328
1656274402.890886,48000,0.2545127868652344
1656274403.2699254,48500,0.27707600593566895
1656274403.6383917,49000,0.27904611825942993
1656274404.4626253,49530,0.23831771314144135
1656274404.8357177,50030,0.22649548947811127
1656274405.2110193,50530,0.24548345804214478
1656274405.588893,51030,0.26992252469062805
1656274405.9753013,51530,0.23104432225227356
1656274406.356338,52030,0.2473095804452896
1656274406.732105,52530,0.2844157814979553
1656274407.1122785,53030,0.2691512405872345
1656274407.4898643,53530,0.2299889177083969
1656274408.8810225,54010,0.2422419637441635
1656274409.2580757,54510,0.2019936442375183
1656274409.640927,55010,0.19636325538158417
1656274410.0231435,55510,0.223856583237648
1656274410.3977003,56010,0.24610969424247742
1656274410.7753778,56510,0.21368664503097534
1656274411.1545196,57010,0.24179565906524658
1656274411.5316072,57510,0.25127771496772766
1656274411.9156177,58010,0.23418857157230377
1656274412.6335495,58540,0.2175944298505783
1656274413.0282552,59040,0.21944721043109894
1656274413.415037,59540,0.20898017287254333
1656274413.8028595,60040,0.22634479403495789
1656274414.2000537,60540,0.23742452263832092
1656274414.5928485,61040,0.2297670990228653
1656274415.003372,61540,0.2150588035583496
1656274415.445252,62040,0.23728838562965393
1656274415.894984,62540,0.2445356249809265
1656274416.815583,63020,0.19334430992603302
1656274417.24471,63520,0.18238656222820282
1656274417.6679385,64020,0.20955243706703186
1656274418.0898516,64520,0.19108647108078003
1656274418.5188284,65020,0.22527752816677094
1656274418.944788,65520,0.22407272458076477
1656274419.3779929,66020,0.21570084989070892
1656274419.8049603,66520,0.21025705337524414
1656274420.2320812,67020,0.1926584392786026
1656274421.0561843,67500,0.20098437368869781
1656274421.4563997,68000,0.1883779615163803
1656274421.8377879,68500,0.18531343340873718
1656274422.2163553,69000,0.20337574183940887
1656274422.603515,69500,0.20344510674476624
1656274422.9886715,70000,0.21504129469394684
1656274423.3644667,70500,0.20641227066516876
1656274423.7447362,71000,0.19943028688430786
1656274424.1226828,71500,0.18092074990272522
1656274425.6817021,72030,0.14936621487140656
1656274426.0608509,72530,0.17345376312732697
1656274426.4494748,73030,0.14595749974250793
1656274426.8346004,73530,0.17005863785743713
1656274427.210905,74030,0.17461463809013367
1656274427.5982175,74530,0.195089653134346
1656274427.984145,75030,0.18643981218338013
1656274428.3605065,75530,0.17790547013282776
1656274428.7353868,76030,0.19648870825767517
1656274429.4258313,76510,0.1412983238697052
1656274429.8098729,77010,0.15903303027153015
1656274430.2087579,77510,0.16123205423355103
1656274430.6137536,78010,0.18487057089805603
1656274431.0247061,78510,0.17768114805221558
1656274431.4197235,79010,0.19072023034095764
1656274431.818724,79510,0.18829646706581116
1656274432.2229266,80010,0.17797346413135529
1656274432.6526196,80510,0.19229431450366974
1656274433.4814444,81040,0.17284858226776123
1656274433.9111242,81540,0.1791105568408966
1656274434.3502638,82040,0.16626644134521484
1656274434.784919,82540,0.14209969341754913
1656274435.2311733,83040,0.17527258396148682
1656274435.661946,83540,0.1694028228521347
1656274436.1181889,84040,0.15394705533981323
1656274436.572775,84540,0.15898406505584717
1656274437.0165434,85040,0.1826361119747162
1656274437.757233,85520,0.15334612131118774
1656274438.157542,86020,0.14680370688438416
1656274438.5530932,86520,0.1667485237121582
1656274438.9456933,87020,0.1325574666261673
1656274439.3339815,87520,0.16826309263706207
1656274439.7221568,88020,0.14681857824325562
1656274440.1000743,88520,0.15252144634723663
1656274440.487403,89020,0.18112196028232574
1656274440.8670096,89520,0.17256970703601837
1656274441.8055155,90000,0.13126765191555023
1656274442.9115956,90500,0.12818168103694916
1656274443.289817,91000,0.15855292975902557
1656274443.6652777,91500,0.14784912765026093
1656274444.0466986,92000,0.14310863614082336
1656274444.4345467,92500,0.16240251064300537
1656274444.8119717,93000,0.1728835105895996
1656274445.19085,93500,0.16332568228244781
1656274445.5740132,94000,0.1384011209011078
1656274446.2926042,94530,0.13095422089099884
1656274446.683892,95030,0.12787921726703644
1656274447.0613422,95530,0.12146312743425369
1656274447.4423904,96030,0.14891347289085388
1656274447.8345308,96530,0.11906831711530685
1656274448.2187965,97030,0.15299537777900696
1656274448.5993958,97530,0.16561104357242584
1656274448.9809608,98030,0.14270031452178955
1656274449.3571339,98530,0.12437685579061508
1656274450.023788,99010,0.1140829548239708
1656274450.399998,99510,0.1325867921113968
1656274450.7833242,100010,0.11736112833023071
1656274451.17713,100510,0.10721927881240845
1656274451.6171303,101010,0.1547977477312088
1656274452.0575085,101510,0.1371498852968216
1656274452.4997683,102010,0.13338401913642883
1656274452.9435756,102510,0.132377028465271
1656274453.3834057,103010,0.1519719958305359
1656274453.4177477,103040,0.15366050601005554
1656274454.2465153,103540,0.11861889809370041
1656274454.6786742,104040,0.14368806779384613
1656274455.107982,104540,0.11325874924659729
1656274455.539562,105040,0.12248379737138748
1656274455.9596553,105540,0.12264308333396912
1656274456.3855596,106040,0.13382697105407715
1656274456.8088737,106540,0.14769446849822998
1656274457.226424,107040,0.13642823696136475
1656274457.6339266,107520,0.12700024247169495
1656274459.0864575,108020,0.11153020709753036
1656274459.4799635,108520,0.10460856556892395
1656274459.8730829,109020,0.11174535751342773
1656274460.2656863,109520,0.12510743737220764
1656274460.6512744,110020,0.14812377095222473
1656274461.043429,110520,0.11498960852622986
1656274461.4220297,111020,0.11537590622901917
1656274461.8084085,111520,0.13115820288658142
1656274462.1790705,112000,0.10638338327407837
1656274462.877774,112500,0.09800738096237183
1656274463.2568758,113000,0.11585886031389236
1656274463.64312,113500,0.11345067620277405
1656274464.0250368,114000,0.10714050382375717
1656274464.4076583,114500,0.10566149652004242
1656274464.7826104,115000,0.10980388522148132
1656274465.162951,115500,0.11173181980848312
1656274465.5419462,116000,0.09749418497085571
1656274466.2511737,116530,0.07600196450948715
1656274466.6268027,117030,0.10535065084695816
1656274467.0031295,117530,0.11192016303539276
1656274467.3791423,118030,0.08866467326879501
1656274467.7581522,118530,0.119725301861763
1656274468.1432936,119030,0.1195945143699646
1656274468.5250578,119530,0.10363422334194183
1656274468.9037993,120030,0.11817551404237747
1656274469.285779,120530,0.09085456281900406
1656274469.9595551,121010,0.053762711584568024
1656274470.3545768,121510,0.09473026543855667
1656274470.7529526,122010,0.09544308483600616
1656274471.1385946,122510,0.10443788021802902
1656274471.5336254,123010,0.11429721117019653
1656274471.94445,123510,0.10448572784662247
1656274472.3837922,124010,0.08759237080812454
1656274472.831737,124510,0.09080561995506287
1656274473.291657,125010,0.09933872520923615
1656274474.9216282,125540,0.06711435317993164
1656274475.332921,126040,0.1047833040356636
1656274475.735224,126540,0.10120648890733719
1656274476.1240993,127040,0.08321625739336014
1656274476.5206814,127540,0.1132284626364708
1656274476.9117715,128040,0.09054258465766907
1656274477.2920475,128540,0.0955536812543869
1656274477.672534,129040,0.0857367143034935
1656274478.0597804,129540,0.09531737118959427
1656274478.7414396,130020,0.0606473907828331
1656274479.1142232,130520,0.08403374254703522
1656274479.5024705,131020,0.08314870297908783
1656274479.8735206,131520,0.08477747440338135
1656274480.2534685,132020,0.08414890617132187
1656274480.6371422,132520,0.0851823166012764
1656274481.0221798,133020,0.09661757946014404
1656274481.4018657,133520,0.08934574574232101
1656274481.7951949,134020,0.09722758829593658
1656274482.4710784,134500,0.06764265894889832
1656274482.8458433,135000,0.07427451014518738
1656274483.2339947,135500,0.07351305335760117
1656274483.6172304,136000,0.08963827043771744
1656274483.9943593,136500,0.07158348709344864
1656274484.3695576,137000,0.0845056027173996
1656274484.7442718,137500,0.08277566730976105
1656274485.1260223,138000,0.09231296926736832
1656274485.5099428,138500,0.10272376239299774
1656274486.2165112,139030,0.05537353456020355
1656274486.5946362,139530,0.07098644226789474
1656274486.9786124,140030,0.07822912186384201
1656274487.3532147,140530,0.0816800445318222
1656274487.7332337,141030,0.07820644974708557
1656274488.1108358,141530,0.08623872697353363
1656274488.483519,142030,0.08249423652887344
1656274489.5687408,142530,0.07281327992677689
1656274489.9435492,143030,0.07847268879413605
1656274490.619059,143510,0.061831001192331314
1656274491.0009308,144010,0.07437846809625626
1656274491.3869941,144510,0.06904391199350357
1656274491.77614,145010,0.07286661863327026
1656274492.1722896,145510,0.0774613544344902
1656274492.5610054,146010,0.082952119410038
1656274492.9581084,146510,0.08529522269964218
1656274493.3643503,147010,0.0810738354921341
1656274493.8154867,147510,0.07794980704784393
1656274494.679258,148040,0.059310197830200195
1656274495.1240504,148540,0.06513956189155579
1656274495.550923,149040,0.07179713249206543
1656274495.9967208,149540,0.0678422749042511
1656274496.4426038,150040,0.06867612898349762
1656274496.8808293,150540,0.060906797647476196
1656274497.3229687,151040,0.07971344143152237
1656274497.762435,151540,0.06951441615819931
1656274498.1962602,152040,0.07141486555337906
1656274498.9294791,152520,0.07192789018154144
1656274499.3251863,153020,0.06223379448056221
1656274499.715565,153520,0.06872757524251938
1656274500.103477,154020,0.06589250266551971
1656274500.4924395,154520,0.07869543880224228
1656274500.879419,155020,0.07183613628149033
1656274501.265857,155520,0.0640840232372284
1656274501.651123,156020,0.07967211306095123
1656274502.0305228,156520,0.05934067443013191
1656274502.7191174,157000,0.04918530583381653
1656274503.0948558,157500,0.06225266680121422
1656274503.4825687,158000,0.06266865134239197
1656274503.8647242,158500,0.06751550734043121
1656274504.2470717,159000,0.050427816808223724
1656274504.6344564,159500,0.061559539288282394
1656274505.0175936,160000,0.06603946536779404
1656274505.392724,160500,0.08062275499105453
1656274505.7703238,161000,0.06784076988697052
1656274507.2024724,161530,0.04807443544268608
1656274507.5813687,162030,0.05390031635761261
1656274507.9655213,162530,0.05130383372306824
1656274508.3418334,163030,0.06590326875448227
1656274508.7243052,163530,0.06247450038790703
1656274509.107438,164030,0.07168151438236237
1656274509.4926689,164530,0.0649581030011177
1656274509.8713143,165030,0.05869782343506813
1656274510.2514799,165530,0.06758300215005875
1656274510.9312894,166010,0.07903029024600983
1656274511.322265,166510,0.056417226791381836
1656274511.7138543,167010,0.06547648459672928
1656274512.100123,167510,0.05375274643301964
1656274512.4983559,168010,0.050517696887254715
1656274512.9286773,168510,0.05828415974974632
1656274513.3656394,169010,0.055786311626434326
1656274513.8050427,169510,0.057520221918821335
1656274514.2463598,170010,0.06204678863286972
1656274515.0974824,170540,0.04425440728664398
1656274515.513821,171040,0.05528269708156586
1656274515.932541,171540,0.05339278280735016
1656274516.3598988,172040,0.05299726873636246
1656274516.78826,172540,0.051951561123132706
1656274517.2088835,173040,0.060167815536260605
1656274517.6321335,173540,0.062246594578027725
1656274518.057995,174040,0.05546662583947182
1656274518.4699526,174540,0.061106398701667786
1656274519.1835265,175020,0.04958517476916313
1656274519.5838978,175520,0.048783525824546814
1656274519.9768307,176020,0.05254163220524788
1656274520.3678765,176520,0.04918832704424858
1656274520.7569602,177020,0.04964963346719742
1656274521.1307209,177520,0.059318557381629944
1656274521.514127,178020,0.04698311910033226
1656274521.8943486,178520,0.05816366523504257
1656274522.2708495,179020,0.05344857648015022
1656274522.947077,179500,0.06074788421392441
1656274523.3231153,180000,0.045629482716321945
1656274523.6986685,180500,0.046890564262866974
1656274524.822805,181000,0.0544452965259552
1656274525.2031152,181500,0.05093640461564064
1656274525.578984,182000,0.050990182906389236
1656274525.952816,182500,0.04313264042139053
1656274526.3318212,183000,0.05274755507707596
1656274526.712851,183500,0.04731956496834755
1656274527.4280653,184030,0.04059700667858124
1656274527.8059103,184530,0.044080764055252075
1656274528.1847937,185030,0.03844017907977104
1656274528.5660253,185530,0.049222659319639206
1656274528.9464808,186030,0.04921536147594452
1656274529.3336477,186530,0.048127882182598114
1656274529.7157075,187030,0.045884523540735245
1656274530.0949583,187530,0.04684557393193245
1656274530.4832284,188030,0.04727081581950188
1656274531.169007,188510,0.03937705606222153
1656274531.556004,189010,0.04857094958424568
1656274531.9635541,189510,0.044490668922662735
1656274532.4037714,190010,0.04437102749943733
1656274532.848205,190510,0.048456672579050064
1656274533.2807343,191010,0.04530952498316765
1656274533.7423344,191510,0.05122721195220947
1656274534.20508,192010,0.04454467445611954
1656274534.6568618,192510,0.04590560868382454
1656274535.5054443,193040,0.039702266454696655
1656274535.919796,193540,0.03851037472486496
1656274536.3343024,194040,0.03600745648145676
1656274536.7504177,194540,0.041179776191711426
1656274537.146192,195040,0.032476503401994705
1656274537.5494223,195540,0.045775625854730606
1656274537.953224,196040,0.046925563365221024
1656274538.3507214,196540,0.04973972961306572
1656274538.749828,197040,0.051420435309410095
1656274539.4320812,197520,0.046547871083021164
1656274539.8199964,198020,0.03924379125237465
1656274540.9359007,198520,0.04400261119008064
1656274541.3212423,199020,0.04077688604593277
1656274541.703439,199520,0.0467255562543869
1656274542.0943885,200020,0.04235038161277771
1656274542.4769547,200520,0.04434072598814964
1656274542.858845,201020,0.043489497154951096
1656274543.237923,201520,0.050569720566272736
1656274543.9238877,202000,0.035324081778526306
1656274544.2977455,202500,0.0431695319712162
1656274544.682557,203000,0.037306465208530426
1656274545.0675,203500,0.03812742978334427
1656274545.4517512,204000,0.04723765328526497
1656274545.823869,204500,0.04058198630809784
1656274546.1981835,205000,0.04332069680094719
1656274546.5885482,205500,0.03485497459769249
1656274546.9637604,206000,0.04457489773631096
1656274547.6825585,206530,0.03561466932296753
1656274548.0882368,207030,0.03344167768955231
1656274548.485506,207530,0.038726821541786194
1656274548.8868475,208030,0.03451215848326683
1656274549.2812438,208530,0.03613035008311272
1656274549.7200956,209030,0.033673375844955444
1656274550.1616952,209530,0.041419386863708496
1656274550.602898,210030,0.044199537485837936
1656274551.0590646,210530,0.0520336888730526
1656274551.8539798,211010,0.03425593674182892
1656274552.2845612,211510,0.03993421792984009
1656274552.7120752,212010,0.04201787710189819
1656274553.133859,212510,0.0374118871986866
1656274553.5688853,213010,0.033591218292713165
1656274553.985004,213510,0.034897029399871826
1656274554.4130583,214010,0.03575550392270088
1656274554.8413947,214510,0.0411975122988224
1656274555.2568603,215010,0.0386723093688488
1656274555.2881446,215040,0.05745314806699753
1656274556.017279,215540,0.035491276532411575
1656274556.4066243,216040,0.03504694998264313
1656274556.7927532,216540,0.03793101757764816
1656274557.1855733,217040,0.03104628063738346
1656274557.5764549,217540,0.031086405739188194
1656274558.6978714,218040,0.04024191573262215
1656274559.0950282,218540,0.03411794453859329
1656274559.4911497,219040,0.03956031799316406
1656274559.872788,219520,0.030855556949973106
1656274560.5816798,220020,0.03594265133142471
1656274560.9752991,220520,0.03771476447582245
1656274561.3545473,221020,0.031381070613861084
1656274561.7326093,221520,0.036169447004795074
1656274562.1137908,222020,0.03034062683582306
1656274562.504151,222520,0.03493316099047661
1656274562.8878696,223020,0.03146202862262726
1656274563.262482,223520,0.03155432641506195
1656274563.6336353,224000,0.030947111546993256
1656274564.3498898,224500,0.028697362169623375
1656274564.7348044,225000,0.03058595210313797
1656274565.1381104,225500,0.0377030186355114
1656274565.5707397,226000,0.03654671087861061
1656274566.0194159,226500,0.03523992747068405
1656274566.4657843,227000,0.03040158748626709
1656274566.9265149,227500,0.03223741427063942
1656274567.3787413,228000,0.031171541661024094
1656274568.2494428,228530,0.026139449328184128
1656274568.6690745,229030,0.028297418728470802
1656274569.0813038,229530,0.029692772775888443
1656274569.4972498,230030,0.03392744064331055
1656274569.9015465,230530,0.03230100870132446
1656274570.3067045,231030,0.030683811753988266
1656274570.7214994,231530,0.03158756345510483
1656274571.1254222,232030,0.030415723100304604
1656274571.526228,232530,0.030331866815686226
1656274572.2250066,233010,0.02061820961534977
1656274572.6188428,233510,0.028524141758680344
1656274573.0097425,234010,0.027485884726047516
1656274573.3946161,234510,0.02678806334733963
1656274574.5039995,235010,0.026301030069589615
1656274574.8861244,235510,0.03531086444854736
