Wall time,Step,Value
1656196368.2814133,49,1.528183937072754
1656196370.6769266,99,1.7595927715301514
1656196373.079836,149,1.4444646835327148
1656196377.6463828,199,1.0273802280426025
1656196380.0562317,249,1.2359423637390137
1656196382.4680622,299,1.1020359992980957
1656196387.0464067,349,0.9592925310134888
1656196389.458047,399,1.1568894386291504
1656196391.854193,449,1.1149736642837524
1656196396.407848,499,1.0119314193725586
1656196398.8042035,549,1.097386121749878
1656196401.1998699,599,0.9987450838088989
1656196405.6993165,649,0.9441689252853394
1656196408.135156,699,1.083367943763733
1656196410.5583367,749,0.6806279420852661
1656196412.9513736,799,0.9883575439453125
1656196417.5734825,849,1.132455587387085
1656196419.9571264,899,0.9458426237106323
1656196422.373129,949,0.7488490343093872
1656196426.8851323,999,0.702072262763977
1656196429.3223999,1049,1.363309383392334
1656196431.7534645,1099,1.1661019325256348
1656196436.5190628,1149,1.0106650590896606
1656196438.9236984,1199,0.8158552646636963
1656196441.336756,1249,1.0503225326538086
1656196445.6254284,1299,1.2836133241653442
1656196448.0675192,1349,0.8278365135192871
1656196450.4802413,1399,0.9085118770599365
1656196455.1143224,1449,0.7556623816490173
1656196457.5823936,1499,1.1873117685317993
1656196459.9816737,1549,1.0593678951263428
1656196462.4062552,1599,1.1534037590026855
1656196466.7486107,1649,1.0279313325881958
1656196469.158744,1699,0.9833681583404541
1656196471.5468602,1749,0.768752932548523
1656196475.9060073,1799,0.8807984590530396
1656196478.3347788,1849,1.0757606029510498
1656196480.7344975,1899,0.7879226207733154
1656196485.0317104,1949,0.8881446123123169
1656196487.467552,1999,0.9314603209495544
1656196489.893682,2049,0.836310863494873
1656196494.5779407,2099,1.3998161554336548
1656196497.027114,2149,0.8865965008735657
1656196499.4358077,2199,0.7918646335601807
1656196501.7997355,2249,0.6097838282585144
1656196506.1581368,2299,0.8087584972381592
1656196508.5695996,2349,1.062936782836914
1656196510.9844983,2399,1.3435935974121094
1656196515.610883,2449,0.8240762948989868
1656196518.061745,2499,0.5447603464126587
1656196520.4944572,2549,0.7966327667236328
1656196525.0074584,2599,0.8919503688812256
1656196527.5824215,2649,0.626699686050415
